p01,p03,p05,p07,p09,p10,p12,p14,p15,p16,p17,p20,p21,p23,p24,p25,p27,p28,p29,p31,p32,p33,p35,p37,p38,p39,p40,p41,p42,p43,p44,p45,p47,p48,p49,p50,p53,p54,p55,p56,p57,p58,p59,p60,p61,p63,p64,p66,p67,p69,p70,p71,p72,p75,p77,p78,p79,p80,p81,p83,p85,p86,p87,p88,p89,p90,p91,p92,p95,p96,p97,p99,p100,p101,p102,p103,p105,p106,p108,p110,p111,p114,p115,p116,p119,p120,p121,p122,p123,p124,p126,p127,p128,p130,p131,p133,p134,p135,p136,p137,p138,p141,p144,p146,p148,p149,p150,class
0,0,253,253,0,253,253,0,0,0,0,0,0,0,0,0,253,0,0,0,237,0,0,0,253,250,78,0,0,0,0,0,0,0,58,0,253,0,0,0,0,0,0,0,0,0,253,0,253,125,0,0,0,0,0,0,0,0,0,0,27,0,0,0,253,253,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,73,0,40,0,253,241,0,0,0,0,0,0,0,30,0,0,232,0,0,209,0,253,0
0,0,253,253,0,253,253,245,0,0,0,0,0,0,0,0,253,0,0,0,253,0,0,253,253,140,0,0,0,0,0,0,0,0,253,0,253,0,0,0,0,0,0,0,0,0,253,22,225,116,226,0,0,0,0,0,6,0,248,0,179,0,0,0,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,253,0,59,0,253,0,253,137,0,0,0,0,0,147,0,253,0,0,250,0,0,253,0,253,0
0,0,0,75,0,42,0,254,0,0,0,0,0,0,254,0,254,2,0,0,0,0,2,238,0,14,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,17,0,0,0,0,254,0,235,0,0,0,0,0,0,0,0,173,175,182,3,254,0,34,7,0,0,0,0,49,0,0,0,254,0,0,0,0,0,0,16,0,158,0,191,15,0,237,247,254,0,0,0,4,53,230,163,254,3,0,0,0,0,254,254,0,0
0,0,13,0,7,0,138,252,0,0,0,0,0,0,0,0,0,52,0,0,67,26,0,140,13,0,252,0,0,0,0,0,0,0,0,16,142,0,0,0,0,0,253,0,0,0,90,253,252,0,0,0,0,0,0,0,0,0,0,187,253,0,222,0,252,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,246,0,0,235,0,190,4,225,252,0,0,0,0,0,0,204,0,179,253,0,0,244,0,0,0,146,253,1
0,0,165,107,0,253,117,99,0,0,0,0,0,0,0,25,98,0,0,0,253,0,0,97,253,68,180,0,0,0,0,0,0,0,35,0,117,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,106,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,253,0,0,0,0,0,0,0,0,245,0,0,2,0,0,253,0,125,0
0,0,254,254,0,254,254,254,0,0,0,0,0,0,241,0,246,163,0,0,0,0,0,254,254,185,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,39,0,252,0,244,0,0,0,0,13,0,185,0,0,0,0,0,0,156,0,0,0,0,0,0,0,4,254,0,0,0,0,0,186,248,0,0,0,0,254,250,0,224,0,0,0,0,0,243,254,254,0
0,0,253,0,255,0,0,253,0,0,0,0,170,0,95,0,55,253,0,0,251,0,0,253,1,253,253,0,0,0,0,0,0,0,253,198,0,0,0,1,0,0,0,98,0,0,253,253,253,0,152,175,0,0,0,0,253,0,253,253,65,28,253,0,130,166,0,253,0,0,253,2,0,0,15,0,0,0,0,0,0,0,253,253,0,253,111,0,151,0,0,0,0,0,0,253,0,253,253,0,0,0,0,0,253,253,253,0
0,0,253,252,176,252,112,253,0,0,0,0,28,0,252,0,252,252,0,0,0,0,174,252,58,252,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,85,252,0,38,0,33,0,0,0,0,198,0,252,253,252,252,252,0,48,252,0,181,0,0,16,0,0,0,252,0,0,0,0,0,0,114,0,252,0,252,253,0,104,252,233,0,0,0,252,252,97,207,253,0,0,0,0,0,252,252,84,0
0,0,227,14,253,128,0,217,7,0,0,0,90,0,30,0,253,253,0,0,32,0,0,238,25,253,0,0,0,0,0,4,0,0,73,0,0,0,0,0,0,0,0,90,0,0,0,253,0,209,0,40,0,0,0,0,253,0,253,253,246,0,253,0,0,236,0,253,0,0,0,0,0,0,4,0,0,130,43,0,0,43,93,0,0,253,253,0,38,253,0,0,0,0,0,253,150,39,35,10,0,0,0,0,241,253,0,0
0,0,255,255,0,255,255,255,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,255,0,191,0,0,0,0,0,0,0,0,0,0,64,0,0,255,0,0,0,0,0,0,0,255,0,255,0,0,0,64,191,0,255,0,0,0,191,0,0,0,0,0,0,0,0,0,0,255,255,0,128,0,0,0,255,0,0,0,0,0,0,128,0,255,0,0,0,0,0,255,128,255,0
0,0,241,0,0,129,253,128,0,0,0,0,0,0,0,0,253,0,0,0,253,0,0,182,219,253,5,0,0,0,0,0,0,0,230,0,240,0,0,0,0,0,0,0,0,0,129,0,0,0,146,0,0,0,0,0,0,0,199,0,136,0,0,0,32,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,50,93,0,195,0,208,0,176,0,0,0,0,0,0,0,0,253,0,0,34,0,0,190,0,254,0
0,0,253,50,0,249,201,253,0,0,0,0,0,0,0,0,253,42,0,0,201,0,0,253,204,253,253,0,0,0,0,11,0,0,0,0,39,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,75,0,253,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,112,0,0,0
0,0,184,251,105,253,130,127,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,253,49,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,253,253,238,0,43,0,0,0,0,0,0,0,0,247,253,0,107,0,203,235,0,253,0,0,0,0,0,0,78,0,0,254,247,0,0,0,54,11,0,0,253,0,0,0,87,0,0,0,0,188,224,0,218,38,0,0,0,0,60,253,0,0
0,0,29,0,254,0,0,253,0,0,0,0,0,0,253,0,0,30,0,0,0,0,0,188,0,115,0,0,0,0,0,0,0,0,29,0,0,0,0,28,0,0,0,0,0,0,253,118,166,0,0,0,0,0,0,0,0,0,9,253,0,154,220,0,30,94,0,251,0,0,168,0,0,0,23,0,0,0,0,0,0,0,73,82,0,247,254,0,164,0,0,0,0,0,1,219,8,246,253,0,0,0,0,0,88,84,0,0
0,0,253,0,254,0,0,253,0,0,0,0,0,0,211,0,0,158,0,0,10,0,0,253,0,0,249,0,0,0,0,0,0,0,253,138,0,0,0,28,0,0,0,0,0,0,8,253,139,0,155,9,0,0,0,0,73,0,83,253,170,149,253,0,0,0,0,253,0,0,0,0,0,0,65,0,0,0,0,0,0,0,253,0,0,0,195,0,0,0,0,0,0,0,0,175,0,248,207,0,0,0,0,0,186,0,21,0
0,0,157,254,0,254,254,0,0,0,0,0,0,0,0,0,254,0,0,0,254,0,0,0,232,0,146,0,0,0,0,0,0,0,211,0,254,0,0,0,0,0,0,0,0,0,248,0,186,189,62,0,0,0,0,0,0,0,1,0,28,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,6,0,0,0,254,0,237,5,0,0,0,0,0,0,0,28,0,0,254,0,0,248,0,254,0
0,0,63,0,0,0,253,207,0,0,0,0,129,0,0,0,218,252,0,0,252,0,0,231,27,252,253,0,0,0,0,112,0,0,255,0,122,0,0,0,0,0,252,31,0,0,253,57,0,0,253,33,0,0,0,0,245,0,252,0,252,0,57,0,0,0,0,72,0,0,215,199,0,0,0,0,0,0,0,0,206,0,253,57,0,252,0,252,252,0,0,0,0,0,0,252,0,170,26,0,0,0,0,0,252,133,252,0
0,0,253,238,0,253,55,253,0,0,0,0,0,0,0,0,253,117,0,0,89,0,0,253,172,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,72,0,0,0,0,0,0,35,0,253,101,253,0,57,0,0,176,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,173,22,242,0,246,0,0,0,253,0,0,0,0,0,142,227,0,247,26,0,0,0,0,255,66,42,0
0,0,253,244,0,253,224,202,0,0,0,0,16,0,253,0,253,253,0,0,0,0,0,253,242,253,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,10,0,0,185,123,0,8,0,77,0,0,0,0,237,0,253,105,253,75,62,0,0,253,0,253,0,0,0,0,0,0,166,0,0,0,0,0,0,255,0,253,0,253,80,0,7,253,34,0,0,0,9,253,38,0,36,0,0,0,0,0,253,253,155,0
0,0,0,0,0,0,254,25,0,0,0,0,247,0,0,0,184,253,0,0,253,0,0,0,0,247,114,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,2,30,0,0,254,0,0,0,0,0,0,0,0,0,247,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,0,0,253,0,84,118,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,136,0
0,0,253,118,218,164,128,253,0,0,0,0,0,0,253,253,253,146,0,0,97,0,0,253,253,253,0,0,0,0,0,0,0,0,253,0,0,0,50,0,0,0,0,0,0,0,90,253,8,0,253,0,0,0,0,0,217,0,253,253,253,0,253,0,28,253,0,253,0,0,0,253,0,0,253,0,0,167,29,0,0,0,253,253,0,253,253,253,137,253,238,0,0,0,0,251,252,148,253,109,0,0,0,0,253,253,155,0
0,0,198,253,0,253,253,191,0,0,0,0,0,0,0,16,253,0,0,0,197,0,0,230,253,29,8,0,0,0,0,0,0,0,253,0,253,0,0,0,0,0,0,0,0,0,162,131,216,0,253,0,0,0,0,0,0,0,118,14,248,0,0,0,237,253,0,253,0,0,0,8,0,0,0,0,0,101,0,0,0,0,253,253,0,0,183,0,0,253,0,0,0,0,0,0,253,0,249,231,0,16,0,0,253,0,251,0
0,0,253,0,0,53,254,14,0,0,0,0,0,0,0,182,253,0,0,0,199,0,0,13,253,172,80,0,0,0,0,0,0,0,230,0,253,0,0,0,0,0,0,0,0,0,199,0,254,25,54,0,0,0,0,0,0,0,59,0,0,0,0,0,253,253,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,52,219,69,0,5,0,253,0,250,0,0,0,0,0,0,0,0,165,0,0,253,0,0,255,0,245,0
0,0,250,251,57,253,0,242,0,0,0,0,0,0,0,0,27,115,0,0,195,0,0,208,29,228,0,0,0,0,0,0,0,0,31,0,254,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,107,0,245,241,250,0,239,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,173,0,62,241,253,0,62,40,0,0,0,0,93,236,0,64,34,0,81,0,0,20,107,0,0
0,0,199,174,0,249,248,168,0,0,0,0,0,0,0,0,253,0,0,0,228,0,0,118,151,253,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,50,0,245,0,0,0,187,105,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,195,57,253,0,229,0,0,0,253,0,0,0,0,0,19,244,0,253,38,0,0,0,0,253,0,241,0
0,0,134,252,197,252,0,252,10,0,0,0,0,0,252,0,214,0,0,0,0,0,0,234,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,252,0,141,0,0,0,0,0,0,0,0,84,252,38,0,253,0,0,187,0,131,0,0,0,0,0,0,252,0,0,253,79,0,0,0,0,0,0,229,253,0,0,252,156,0,0,0,0,214,252,7,243,234,0,0,0,0,233,252,0,0
0,0,253,253,3,253,200,253,0,0,0,0,0,0,0,0,253,9,0,0,73,0,0,253,253,117,0,0,0,0,0,0,0,0,253,0,56,0,0,0,0,0,0,0,0,0,253,254,232,44,87,0,0,0,0,0,7,0,128,167,254,0,107,0,231,253,0,253,0,0,0,0,0,0,0,0,0,13,0,0,0,0,200,119,0,0,145,0,0,253,24,0,0,0,0,27,212,0,253,25,0,0,0,0,254,24,0,0
0,0,253,122,0,232,202,253,0,0,0,0,0,0,0,50,253,95,0,0,253,0,0,253,253,253,253,0,0,0,0,0,0,0,35,0,253,0,0,0,0,0,0,0,0,0,253,0,100,0,0,0,0,0,0,0,114,0,253,0,0,0,0,0,244,248,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,253,15,124,0,0,0,0,0,0,0,0,253,0,0,94,0,0,253,0,214,0
0,0,0,0,0,94,53,0,0,0,0,0,252,0,0,0,252,238,0,0,67,0,0,0,0,82,178,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,253,252,0,0,252,252,0,0,0,212,0,0,0,0,108,0,41,107,252,0,243,0,0,98,0,212,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,177,0,242,0,0,252,0,0,0,0,0,0,252,0,252,0,0,0,0,0,0,41,93,252,0
0,0,225,0,0,158,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,114,134,241,57,0,0,0,0,0,0,0,170,0,0,0,113,0,0,0,0,0,0,0,0,0,103,60,37,0,0,0,0,0,0,0,252,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,215,0,0,1
0,0,98,0,0,0,117,144,0,0,0,0,0,0,140,0,117,0,0,0,0,0,0,32,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,108,100,233,0,0,0,0,0,0,0,0,37,47,234,0,0,0,98,203,0,47,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,253,0,116,0,0,0,11,63,0,0,0,0,0,0,0,144,0,0,0,0,0,253,202,46,0
0,0,254,254,0,254,250,0,0,0,0,0,0,0,0,18,254,0,0,0,254,0,0,1,254,146,108,0,0,0,0,0,0,0,254,0,254,0,0,0,0,0,0,0,0,0,229,0,254,254,134,0,0,0,0,0,0,0,4,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,254,0,0,0,255,0,172,0,0,0,0,0,0,0,0,127,0,0,254,0,0,224,0,254,0
0,0,30,18,0,196,254,47,0,0,0,0,71,0,0,0,179,253,0,0,165,0,0,88,27,109,240,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,25,0,0,0,254,0,0,0,0,0,0,0,0,0,253,0,167,0,234,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,253,0,0,118,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,18,0,143,0
0,0,0,0,105,0,129,252,0,0,208,0,0,0,233,94,0,41,0,0,252,0,0,198,0,0,252,0,0,0,0,0,0,59,0,30,252,0,252,61,0,252,0,0,0,0,7,252,252,0,0,0,0,0,0,0,0,0,0,252,231,253,253,0,252,0,0,45,0,0,29,89,0,0,37,0,0,0,0,0,0,0,0,241,0,0,74,253,0,0,0,0,0,0,0,252,0,209,252,0,0,252,177,0,0,252,252,1
0,0,0,0,0,0,254,0,0,0,0,0,0,0,187,208,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,245,0,79,0,0,0,0,0,0,0,0,0,254,0,89,0,254,0,0,0,0,0,0,0,0,0,6,0,0,0,139,169,0,45,0,0,0,45,0,0,131,0,0,129,0,0,0,0,254,254,0,0,20,0,0,0,58,0,0,0,0,0,254,0,0,244,0,0,0,0,0,180,95,0
0,0,0,0,0,0,253,243,0,0,0,0,168,0,0,0,252,253,0,0,252,0,0,254,0,253,84,0,0,0,0,25,0,0,190,0,0,0,0,0,0,0,252,47,0,0,253,0,0,0,19,0,0,0,0,0,252,0,252,0,225,0,0,0,0,253,0,0,0,0,253,13,0,0,0,0,0,0,0,0,29,0,252,0,0,190,0,207,252,78,0,0,0,0,0,253,0,252,126,0,0,0,242,0,252,56,225,0
0,0,252,0,253,73,25,252,0,0,0,0,63,0,252,0,252,252,0,0,0,0,0,252,224,252,0,0,0,0,0,0,0,0,253,12,0,0,0,140,0,0,0,97,0,0,252,252,200,0,253,97,0,0,0,0,239,0,252,252,252,252,252,0,34,252,0,252,0,0,0,86,0,0,136,0,0,0,0,0,0,0,252,242,0,243,253,0,0,246,0,0,0,0,26,252,202,196,252,0,0,0,0,0,252,247,85,0
0,0,239,252,131,252,65,224,0,0,0,0,0,0,252,0,252,0,0,0,0,0,0,227,43,252,0,0,0,0,0,0,0,0,241,0,104,0,0,0,0,0,0,0,0,0,0,253,215,0,252,0,0,0,0,0,0,0,214,252,254,0,249,0,253,253,0,252,0,0,0,253,0,0,252,0,0,166,0,0,0,0,254,190,0,253,206,0,0,252,252,0,0,0,0,38,253,104,252,253,0,0,0,0,253,253,0,0
0,0,253,191,43,191,0,27,0,0,0,0,56,0,253,163,253,255,0,0,0,0,0,96,0,22,0,0,0,0,0,0,0,0,237,0,0,0,0,78,0,0,0,27,0,0,0,253,0,0,45,97,0,0,0,0,253,0,212,253,163,201,252,0,0,253,0,116,0,0,0,0,0,0,201,0,0,0,0,0,0,0,37,127,0,22,254,0,0,241,2,0,0,0,7,188,21,54,0,0,0,0,0,0,86,22,0,0
0,0,132,0,0,214,253,177,0,0,0,0,135,0,0,78,253,253,0,0,253,0,0,224,38,253,0,0,0,0,0,36,0,0,253,0,0,0,0,0,0,0,106,40,0,0,253,112,0,0,253,0,0,0,0,0,250,0,253,0,253,0,92,0,0,253,0,38,0,0,43,38,0,0,0,0,0,0,0,0,0,0,253,241,0,253,0,40,233,252,0,0,0,0,0,240,0,41,114,0,0,0,0,0,121,88,253,0
0,0,254,182,70,182,254,255,0,0,0,0,0,0,180,0,254,59,0,0,254,0,0,254,254,155,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,254,254,254,0,140,0,0,0,0,0,6,0,197,251,254,0,91,0,219,254,0,254,0,0,0,0,0,0,90,0,0,181,63,0,0,0,254,254,0,67,254,4,0,254,0,0,0,0,0,254,254,0,254,200,0,0,0,0,215,254,130,0
0,0,253,253,84,253,253,253,0,0,0,0,0,0,65,0,253,74,0,0,46,0,0,253,253,253,0,0,0,0,0,0,0,0,208,0,8,0,0,0,0,0,0,0,0,0,179,253,72,219,18,0,0,0,0,0,19,0,253,233,253,0,253,0,125,253,0,253,0,0,0,0,0,0,22,0,0,67,60,0,0,88,46,253,0,96,253,0,0,253,39,0,0,0,0,215,240,11,253,103,0,0,0,0,253,253,157,0
0,0,0,0,0,17,0,216,0,0,0,0,0,0,0,0,5,104,0,0,0,0,0,229,0,152,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,94,0,0,0,0,0,158,0,243,164,103,0,225,0,0,27,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,139,0,253,11,0,22,221,0,0,0,0,0,119,0,52,45,0,0,0,0,0,29,9,0,0
0,0,219,253,94,253,116,137,1,0,0,0,0,0,253,0,99,0,0,0,0,0,0,16,253,0,0,0,0,0,0,0,0,0,246,0,35,0,0,0,0,0,0,0,0,0,222,250,254,9,43,0,0,0,0,0,0,0,0,254,253,0,97,0,253,253,0,65,0,0,0,0,0,0,231,0,0,254,82,0,0,0,106,0,0,0,253,0,0,253,253,0,0,0,0,0,253,0,204,253,0,0,0,0,92,253,0,0
0,0,0,252,0,253,0,51,0,0,0,0,253,0,0,0,102,252,0,0,0,0,0,0,0,253,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,192,0,0,0,0,0,0,0,0,254,0,52,253,0,0,252,0,0,0,0,232,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,102,0,102,203,0,0,0,0,0,151,234,214,0,0,0,0,0,0,0,0,0,0
0,0,0,30,0,215,99,35,0,0,0,0,113,0,0,0,253,253,0,0,75,0,0,106,0,137,0,0,0,0,0,5,0,0,52,0,0,0,0,0,0,0,115,26,0,0,231,170,0,0,0,14,0,0,0,0,253,0,241,13,253,0,108,0,0,253,0,45,0,0,16,0,0,0,0,0,0,0,0,0,2,254,0,253,0,151,0,0,253,207,0,0,0,0,0,253,0,120,0,0,0,0,0,0,236,141,253,0
0,0,203,0,0,0,181,185,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,143,214,209,234,0,0,0,0,0,0,0,0,0,116,0,253,0,0,0,0,0,254,0,16,0,253,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,158,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,91,0,0,0,254,0,87,40,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,220,0,0,1
0,0,253,217,73,236,253,253,0,0,0,0,204,0,251,0,251,251,0,0,35,0,21,251,251,251,182,0,0,0,0,71,0,0,202,0,0,0,0,71,0,0,0,164,0,0,253,251,253,42,31,168,0,0,0,0,251,0,251,253,251,71,251,0,0,251,0,251,0,0,0,0,0,0,251,0,0,0,0,0,0,255,253,251,0,251,73,0,217,220,113,0,0,0,71,251,0,253,253,0,0,0,0,0,251,251,251,0
0,0,128,0,191,128,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,191,0,0,0,0,191,0,0,0,0,0,0,255,255,255,0,64,0,0,0,0,0,0,0,0,255,64,255,255,0,255,0,0,255,0,0,0,0,0,0,255,0,0,0,0,0,0,0,191,191,0,0,255,0,0,0,0,0,0,0,0,64,0,0,191,0,0,0,0,0,0,191,64,0
0,0,44,33,253,139,0,206,91,0,0,0,0,0,253,0,89,0,0,0,98,0,0,253,0,253,59,0,0,0,0,0,0,0,253,0,5,0,0,0,0,0,0,0,0,0,253,223,253,104,187,0,0,0,0,0,3,0,15,146,42,0,253,0,253,253,0,253,0,0,25,0,0,0,253,0,0,254,91,0,0,81,253,88,0,253,253,0,73,89,8,0,0,0,0,229,210,195,253,179,0,0,0,0,179,253,22,0
0,0,252,225,253,225,0,252,0,0,0,0,65,0,252,0,252,63,0,0,0,0,140,253,223,252,0,0,0,0,0,0,0,0,253,0,169,0,0,252,0,0,0,0,0,0,255,252,140,0,255,0,0,0,0,0,84,0,252,252,233,195,252,0,151,252,0,48,0,0,197,27,0,0,253,0,0,0,0,0,0,0,127,252,0,252,253,0,76,252,195,0,0,0,253,252,167,205,252,168,0,0,0,0,252,245,84,0
0,0,250,0,252,0,0,210,0,0,0,0,0,0,138,0,0,252,0,0,237,0,0,252,0,0,252,0,0,0,0,0,0,0,246,250,0,0,0,14,0,0,0,0,0,0,212,165,217,0,219,139,0,0,0,0,166,0,250,250,27,146,250,0,0,0,0,252,0,0,107,166,0,0,14,0,0,0,0,0,0,0,210,250,0,0,43,0,0,0,0,0,0,0,0,168,0,250,210,0,0,0,0,0,237,167,250,0
0,0,253,253,0,253,253,253,0,0,0,0,0,0,12,0,253,19,0,0,223,0,0,253,253,253,0,0,0,0,0,0,0,0,253,0,253,0,0,0,0,0,2,0,0,0,100,185,253,0,253,0,0,0,0,0,37,0,253,13,253,0,58,0,253,253,0,253,0,0,0,210,0,0,8,0,0,0,0,0,0,0,244,253,0,253,0,88,111,253,10,0,0,0,0,109,25,19,253,0,0,218,0,0,253,174,253,0
0,0,66,0,0,0,226,30,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,254,0,254,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,107,142,254,0,88,0,0,0,0,0,0,0,0,114,254,0,6,0,254,0,0,254,0,0,0,0,0,0,148,0,0,70,0,0,0,0,217,217,0,0,232,0,0,0,0,0,0,0,0,39,0,0,51,0,0,0,0,0,0,254,88,0
0,0,253,253,38,252,204,253,0,0,0,0,0,0,0,0,252,15,0,0,113,0,0,252,252,252,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,215,0,253,0,0,0,0,0,0,25,0,252,222,252,0,123,0,32,198,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,131,85,0,0,253,84,0,0,0,0,19,177,0,253,19,0,0,0,0,253,84,112,0
0,0,47,253,253,252,0,253,114,0,0,0,0,0,221,0,19,0,0,0,0,0,0,195,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,145,176,0,0,0,0,0,0,0,0,0,164,253,0,0,233,0,165,253,0,252,0,0,0,0,0,0,127,0,0,50,238,0,0,0,0,99,0,131,252,0,0,84,252,0,0,0,0,245,55,191,253,19,0,0,0,0,253,252,0,0
0,0,0,253,0,229,13,0,0,0,0,0,0,0,0,79,14,0,0,0,230,0,0,0,2,0,100,0,0,0,0,0,0,0,254,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,140,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,111,0,50,0,0,0,0,0,0,0,0,4,0,0,202,0,0,115,0,48,0
0,0,166,252,0,253,126,249,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,250,27,240,0,0,0,0,0,0,0,0,81,0,9,0,243,0,0,0,0,0,0,0,29,144,0,41,10,0,0,0,0,0,0,0,250,88,253,0,32,0,7,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,253,0,235,0,0,0,253,0,0,0,0,0,35,0,0,253,0,0,0,0,0,228,112,253,0
0,0,253,253,0,253,253,121,0,0,0,0,0,0,0,53,220,0,0,0,217,0,0,222,224,253,216,0,0,0,0,0,0,0,245,0,243,0,0,0,0,0,0,0,0,0,216,0,0,0,98,0,0,0,0,0,0,0,253,0,25,0,0,0,105,253,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,164,0,0,0,253,0,0,0,0,0,0,0,0,253,0,0,62,0,0,57,0,149,0
0,0,0,0,0,0,0,135,0,0,0,0,154,0,0,0,253,196,0,0,254,0,0,123,0,253,0,0,0,0,0,112,0,0,223,0,0,0,0,0,0,0,186,0,0,0,99,227,0,0,8,0,0,0,0,0,253,0,185,0,237,0,136,0,0,254,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,253,234,0,253,0,165,253,223,0,0,0,0,0,0,0,114,0,0,0,0,0,0,43,0,155,0
0,0,226,173,0,252,253,252,0,0,0,0,12,0,0,0,75,212,0,0,253,0,0,253,152,252,0,0,0,0,0,28,0,0,111,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,252,0,106,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,64,0,202,0,106,0,171,0,0,0,0,0,118,127,0,108,0,0,0,0,0,15,0,252,0
0,0,150,23,0,170,253,0,0,0,0,0,253,0,0,0,230,235,0,0,161,0,0,0,0,253,250,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,188,250,0,0,253,210,0,0,0,242,0,0,0,0,225,0,0,0,253,0,210,0,0,39,0,242,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,100,0,253,0,0,253,0,0,0,0,0,0,253,0,253,0,0,0,0,0,0,74,132,253,0
0,0,0,71,253,152,0,102,254,0,0,0,0,0,91,0,0,253,0,0,0,0,0,253,0,252,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,123,0,253,0,0,233,0,0,0,0,50,0,50,102,0,0,20,0,41,0,0,223,0,0,41,0,0,0,30,0,0,0,172,0,0,0,0,252,0,213,253,0,0,0,0,0,0,0,0,102,0,253,203,0,0,0,0,0,0,253,142,0
