"p01","p02","p03","p04","p05","p06","p07","p08","p09","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","p29","p30","p31","p32","p33","p34","p35","p36","p37","p38","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p49","p50","p51","p52","p53","p54","p55","p56","p57","p58","p59","p60","p61","p62","p63","p64","p65","p66","p67","p68","p69","p70","p71","p72","p73","p74","p75","p76","p77","p78","p79","p80","p81","p82","p83","p84","p85","p86","p87","p88","p89","p90","p91","p92","p93","p94","p95","p96","p97","p98","p99","p100","p101","p102","p103","p104","p105","p106","p107","p108","p109","p110","p111","p112","p113","p114","p115","p116","p117","p118","p119","p120","p121","p122","p123","p124","p125","p126","p127","p128","p129","p130","p131","p132","p133","p134","p135","p136","p137","p138","p139","p140","p141","p142","p143","p144","p145","p146","p147","p148","p149","p150","class"
0,0,0,0,128,0,0,0,0,95,0,198,0,254,0,0,0,0,0,0,0,0,0,0,0,0,181,44,0,0,0,193,0,0,0,0,254,196,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,254,0,235,157,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,241,0,5,0
0,0,0,0,190,0,252,0,7,252,0,0,0,72,0,0,0,0,0,0,231,0,0,70,0,0,252,252,0,0,0,0,0,0,0,0,205,104,252,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,97,87,0,0,0,216,0,248,0,0,50,0,167,0,0,0,0,0,0,0,252,0,252,0,202,0,252,5,146,0,0,252,0,252,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,5,0,0,255,0,252,0,0,0,252,88,0,234,252,0,0,0,0,0,0,0,0,214,4,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,84,0
0,0,0,0,0,0,47,0,252,85,0,19,0,246,66,0,0,0,0,0,37,0,0,252,0,0,243,253,0,0,0,113,0,0,0,0,253,0,252,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,57,0,0,0,0,253,0,252,196,0,0,0,38,0,0,0,0,0,0,0,233,0,253,0,252,0,253,0,253,0,0,252,0,252,0,0,0,0,206,0,0,0,0,177,0,0,0,253,0,241,0,0,0,0,0,0,84,252,0,0,0,253,253,0,252,168,0,0,0,0,0,0,0,0,252,104,253,188,0,0,0,0,0,0,0,0,0,0,0,252,252,51,0
0,0,0,0,0,0,253,0,0,253,0,16,0,252,0,255,0,0,0,0,0,0,0,0,253,0,0,56,0,0,0,0,0,0,0,0,253,0,0,172,0,0,0,0,0,0,0,0,252,0,0,0,234,0,38,0,0,0,0,0,0,0,0,252,0,0,189,0,209,253,0,0,0,0,0,0,0,0,151,0,249,0,0,0,0,0,0,0,125,253,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,252,38,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,253,0,0,0,0,0,0,113,0,225,1
0,0,0,0,0,0,117,0,132,231,0,0,0,0,0,0,0,0,0,0,234,0,0,180,0,0,41,116,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,143,0,0,0,0,131,0,0,0,0,0,4,0,16,111,232,0,0,0,0,0,252,0,0,0,0,193,0,0,0,0,0,0,0,214,0,9,0,252,0,193,11,252,0,0,218,0,239,0,0,0,0,226,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,169,144,0,252,252,0,0,0,0,0,0,0,0,85,125,252,0,3,0,0,0,0,0,0,0,0,0,0,0,232,84,0
0,0,0,0,247,0,5,0,0,69,0,254,0,207,0,0,0,0,0,0,1,0,0,0,0,0,255,254,0,0,0,69,0,0,0,0,254,246,248,223,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,254,0,13,0,0,0,0,26,0,0,0,0,0,0,0,158,0,254,0,0,0,254,0,10,0,0,206,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,137,0,0,0,254,0,0,35,77,0,0,0,0,0,0,0,0,236,0,0,107,0,0,0,0,0,0,0,0,0,0,0,254,254,254,0
0,0,0,0,253,0,0,0,0,57,0,162,0,0,0,0,0,0,0,0,204,0,0,25,0,0,153,19,0,0,0,0,0,0,0,0,0,253,254,254,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,209,0,253,0,0,0,0,247,0,0,0,0,0,0,177,17,0,0,0,231,0,69,0,253,0,0,102,0,255,0,0,0,69,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,253,0,0,112,34,0,0,0,0,0,0,0,0,85,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,69,0
0,0,0,0,251,0,0,0,253,0,0,0,0,251,0,0,0,0,0,0,0,0,0,51,0,0,126,253,0,0,0,240,0,0,0,0,253,62,95,64,0,0,0,0,0,0,0,0,253,251,0,0,0,0,0,0,0,16,0,63,0,0,0,255,0,251,158,0,0,159,181,0,0,0,0,0,0,0,220,0,251,0,251,0,31,48,251,0,0,161,0,253,0,0,0,0,251,0,47,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,251,251,0,0,0,127,253,0,8,0,0,0,0,0,0,0,0,0,190,0,251,205,0,0,0,0,0,0,0,0,0,0,0,251,251,220,0
0,0,0,0,250,0,26,0,0,210,0,19,0,0,0,0,0,0,0,0,137,0,0,252,0,0,254,117,0,0,0,144,0,0,0,0,81,23,254,0,0,0,0,0,0,0,0,0,75,254,0,0,0,0,0,95,0,0,0,70,0,0,0,132,0,254,0,0,0,13,124,0,0,0,0,0,0,0,8,0,80,0,202,0,254,213,254,0,0,254,0,254,0,0,0,0,0,0,211,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,235,225,0,0,0,189,0,243,16,254,0,0,0,0,0,0,0,0,161,221,117,0,37,0,0,0,0,0,0,0,0,0,0,5,109,161,0
0,0,0,0,133,0,0,0,0,0,0,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,252,74,0,0,0,140,0,0,0,0,252,58,208,79,0,0,0,0,0,0,0,0,63,0,0,0,26,0,0,0,0,0,0,0,0,0,0,241,0,32,0,0,0,0,0,0,0,0,0,0,0,0,49,0,252,0,0,0,215,0,0,0,0,252,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,15,57,0,0,0,245,0,0,51,161,0,0,0,0,0,0,0,0,24,0,0,222,0,0,0,0,0,0,0,0,0,0,0,227,0,252,0
0,0,0,0,254,0,7,0,0,62,0,79,0,254,0,0,0,0,0,0,0,0,0,0,152,0,42,147,0,0,0,0,0,0,0,0,254,247,254,223,0,0,0,0,0,0,0,0,204,0,0,0,90,0,52,0,0,0,0,0,0,0,0,40,0,0,255,0,231,68,0,0,0,0,0,0,0,0,228,0,254,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,11,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,137,0,0,0,0,0,0,255,0,0,1
0,0,0,0,252,0,252,0,0,252,0,252,0,16,0,0,0,0,0,0,252,0,0,84,0,0,150,253,0,0,0,0,0,0,0,0,0,252,234,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,234,0,0,0,0,106,0,0,0,0,0,0,0,243,0,29,0,85,0,252,0,88,0,0,252,0,253,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,88,0,0,0,252,0,13,0,0,0,0,0,0,252,57,16,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,0
0,0,0,0,254,0,254,0,254,254,0,254,0,249,18,0,0,0,0,0,0,0,0,243,0,0,254,0,0,0,0,254,0,0,0,0,251,254,254,30,0,0,0,0,0,0,0,0,254,0,0,0,238,0,0,0,0,0,0,0,0,0,0,254,0,254,254,0,18,30,0,0,0,0,0,0,0,0,0,0,64,0,254,0,254,0,254,0,254,254,0,254,0,0,0,0,0,0,0,0,0,83,0,0,0,117,0,63,0,0,0,0,0,16,157,254,0,0,0,254,254,129,65,153,0,124,0,0,0,0,0,0,251,189,38,254,25,0,0,0,101,0,0,0,0,0,0,254,254,250,0
0,0,0,0,254,0,246,0,0,254,0,254,0,125,0,0,0,0,0,0,0,0,0,0,0,0,254,3,0,0,0,116,0,0,0,0,139,181,247,0,0,0,0,0,0,0,0,0,62,0,0,0,186,0,0,0,0,0,0,0,0,0,0,146,0,253,193,0,89,149,0,0,0,0,0,0,0,0,0,0,254,0,10,0,254,0,165,0,254,254,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,165,0,0,0,209,0,0,0,209,0,0,0,0,0,0,0,0,120,0,62,173,0,0,0,0,34,0,0,0,0,0,0,254,164,254,0
0,0,0,0,251,0,0,0,0,41,0,253,0,251,0,0,0,0,0,0,251,0,0,0,251,0,37,255,0,0,0,180,0,0,0,0,253,251,251,144,0,0,0,0,251,0,0,0,251,0,0,0,253,0,253,0,0,0,0,107,0,0,0,0,0,0,253,0,0,253,0,0,0,0,0,0,0,0,251,0,251,0,0,0,103,0,15,0,251,0,0,0,0,0,0,0,37,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,251,0,251,21,0,0,0,0,0,0,0,0,0,0,0,231,251,0,0,0,0,253,0,0,0,0,0,0,253,0,0,0
0,0,0,0,251,0,191,0,0,251,0,253,0,152,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,133,0,0,0,0,31,251,251,0,0,0,0,0,0,0,0,0,23,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,139,0,0,0,221,20,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,64,0,0,0,206,0,0,0,0,0,0,0,0,0,127,0,251,0,0,0,0,0,0,0,0,0,0,0,253,31,251,0
0,0,0,0,253,0,203,0,0,253,0,253,0,253,0,0,0,0,0,0,188,0,0,0,0,0,253,234,0,0,0,253,0,0,0,0,253,250,253,253,0,0,0,0,196,0,0,0,253,0,0,0,228,0,0,0,0,39,98,0,0,0,0,253,0,253,174,0,0,130,0,0,0,0,0,0,0,0,229,0,253,0,104,0,253,0,253,0,252,44,0,253,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,26,0,0,0,253,0,53,253,11,0,0,0,0,0,0,0,0,185,0,253,253,0,0,0,0,0,0,0,0,0,0,0,253,248,186,0
0,0,0,0,0,0,2,0,255,94,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,231,40,0,0,0,144,0,0,0,0,0,0,24,65,0,0,0,0,252,0,220,0,0,103,0,0,0,0,0,0,133,29,220,252,0,0,0,252,0,252,0,0,0,0,252,49,0,0,0,0,0,0,160,0,90,0,253,0,132,0,252,0,0,241,0,189,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,252,0,0,0,0,253,0,111,52,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,148,0,0,0,238,252,189,0
0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,228,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,15,0,0,163,220,0,0,0,65,0,220,0,0,160,0,162,0,0,0,0,0,0,0,0,0,0,0,167,0,0,66,150,0,0,201,0,0,0,0,0,0,240,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,185,0,244,0,0,0,0,0,0,177,7,0,214,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0
0,0,0,0,0,0,0,0,254,98,0,0,0,254,225,0,0,0,0,0,0,0,0,124,0,0,117,242,0,0,0,42,0,0,0,0,254,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,226,0,0,0,0,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,111,0,241,0,143,0,0,0,10,0,164,253,0,254,0,0,0,0,162,0,0,0,0,42,0,0,0,0,0,125,0,0,0,0,0,0,22,166,0,0,0,200,251,0,254,103,0,0,0,0,0,0,0,0,254,0,33,254,0,0,0,0,0,0,0,0,0,0,0,245,254,4,0
0,0,0,0,243,0,202,0,0,97,0,213,0,253,0,0,0,0,0,0,0,0,0,116,0,0,253,8,0,0,0,0,0,0,0,0,223,253,155,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,209,16,0,254,168,0,0,0,0,0,0,0,0,0,0,133,0,213,0,253,0,173,0,182,223,0,113,0,0,0,0,8,0,0,0,0,182,0,0,0,192,0,0,0,0,0,0,0,13,253,198,0,0,0,173,234,0,0,253,0,248,0,0,0,0,0,0,0,253,0,253,250,0,0,0,0,0,0,0,0,0,0,253,244,0,0
0,0,0,0,0,0,3,0,0,114,0,183,0,218,0,0,0,0,0,0,2,0,0,0,0,0,243,113,0,0,0,200,0,0,0,0,218,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,113,0,219,0,6,0,180,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,254,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,142,20,0,35,0,0,0,0,0,0,0,0,0,0,0,31,0,99,0
0,0,0,0,253,0,251,0,96,236,0,193,0,169,0,0,0,0,0,0,0,0,0,251,0,0,31,0,0,0,0,79,0,0,95,0,62,251,104,159,0,0,0,0,0,0,0,0,255,0,0,0,32,0,0,251,0,0,0,0,0,0,0,253,0,251,253,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,253,0,251,251,251,0,251,251,0,251,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,253,251,0,0,0,64,253,0,0,31,0,236,0,0,0,0,212,0,184,16,24,253,0,0,0,0,16,0,0,0,0,0,0,126,251,204,0
0,0,0,0,246,0,0,0,0,0,0,241,0,247,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,253,0,0,0,0,247,229,255,246,0,0,0,0,0,0,0,0,44,0,0,0,32,0,0,0,0,0,0,0,0,0,0,252,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,213,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,193,0,0,0,0,114,0,252,0,40,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,252,0,113,0
0,0,0,0,240,0,233,0,0,253,0,253,0,61,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,253,0,0,0,0,109,253,29,41,0,0,0,0,0,0,0,0,154,0,0,0,253,0,0,0,0,0,0,0,0,0,0,253,0,0,210,0,253,2,0,0,0,0,0,0,0,0,0,0,41,0,0,0,61,0,0,0,253,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,253,0,70,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,253,0,0,0,0,0,0,238,0,253,0
0,0,0,0,18,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,161,0,0,253,0,0,253,220,0,0,0,0,0,0,36,0,4,0,224,0,0,0,0,0,39,0,0,0,0,22,0,0,0,0,0,249,0,12,253,154,0,0,0,150,0,56,0,0,0,0,193,0,0,0,0,0,0,0,253,0,150,0,254,0,0,253,70,0,0,253,0,0,0,0,0,0,143,0,0,0,0,253,0,0,0,0,0,0,0,0,254,0,0,0,0,177,0,0,0,253,159,0,122,125,0,234,0,0,0,0,159,0,57,0,101,0,0,0,0,0,0,0,0,131,0,0,0,57,21,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,8,0,235,0,0,0,0,0,0,0,0,0,196,15,16,254,0,0,0,0,0,0,0,0,23,0,0,0,0,0,240,0,0,0,0,0,0,0,0,255,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,92,0,0,0,0,0,0,162,0,0,1
0,0,0,0,186,0,253,0,0,253,0,253,0,114,0,0,0,0,0,0,0,0,0,253,100,0,130,0,0,0,0,0,0,0,0,0,25,253,29,236,0,0,0,0,0,0,0,0,253,0,0,0,251,0,0,0,0,0,0,0,0,0,0,253,0,141,253,0,67,253,0,0,0,0,0,0,0,0,0,0,0,0,129,0,253,0,9,0,253,253,0,248,0,0,0,0,0,0,102,0,0,253,0,0,0,254,0,10,0,0,0,0,0,0,253,253,0,0,0,0,253,0,0,130,0,253,0,0,0,0,0,0,3,240,0,176,196,0,0,0,164,0,0,0,0,0,0,77,253,157,0
0,0,0,0,253,0,0,0,0,0,0,55,0,253,0,0,0,0,0,0,0,0,0,6,0,0,0,92,0,0,0,253,0,0,0,0,245,54,253,191,0,0,0,0,0,0,0,0,253,99,0,0,0,0,0,0,0,0,16,0,0,0,0,253,0,253,253,0,0,228,33,0,0,0,0,0,0,0,0,0,0,0,200,0,253,0,253,0,253,145,0,83,0,0,0,0,248,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,116,0,0,0,253,101,16,182,0,0,0,0,0,0,0,0,0,253,116,253,253,0,0,0,0,0,0,0,0,0,0,0,145,253,16,0
0,0,0,0,124,0,0,0,8,0,0,108,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,242,0,0,0,0,253,53,253,0,0,0,0,254,0,0,0,0,0,8,0,0,0,0,0,0,0,0,198,0,64,0,0,253,0,212,172,0,0,0,0,0,0,0,0,0,0,0,132,0,132,0,212,0,253,0,158,0,214,219,0,0,0,0,0,0,61,0,12,0,0,0,0,0,0,0,0,0,0,0,13,0,0,254,0,253,0,0,0,253,100,254,253,0,0,0,0,0,0,0,0,0,214,7,19,253,0,0,0,0,0,0,0,0,0,0,0,253,253,84,1
0,0,0,0,69,0,80,0,0,227,0,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,252,8,0,0,0,84,0,0,0,0,240,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,197,0,0,0,0,252,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,112,0,0,0,162,0,0,142,192,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,252,37,252,0
0,0,0,0,227,0,0,0,0,0,0,253,0,159,0,0,0,0,0,0,253,0,0,0,14,0,253,253,0,0,0,253,0,0,0,0,44,253,253,223,0,0,0,0,250,0,0,0,254,0,0,0,72,0,59,0,0,0,254,143,0,0,0,253,0,0,0,0,0,254,35,0,0,0,0,0,0,0,253,0,233,0,0,0,49,0,1,0,0,238,0,0,0,0,0,0,226,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,164,0,0,0,253,0,253,253,171,0,0,0,0,0,0,0,0,165,0,159,5,0,0,0,0,0,0,0,0,0,0,0,183,11,253,0
0,0,0,0,74,0,0,0,131,84,0,0,0,163,0,0,0,0,0,0,112,0,0,0,0,0,112,253,0,0,0,253,0,0,0,0,234,0,252,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,252,0,240,48,0,252,0,98,0,0,0,0,0,0,0,252,0,252,0,252,0,63,0,252,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,252,0,0,0,189,38,0,138,0,0,0,0,0,0,0,0,0,195,0,0,57,0,0,0,0,0,0,0,0,0,0,0,253,0,252,0
0,0,0,0,253,0,253,0,90,165,0,7,0,253,0,0,0,0,0,0,0,0,0,117,0,0,253,235,0,0,0,0,0,0,0,0,253,8,99,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,216,0,0,0,0,253,0,253,20,0,160,12,0,0,0,0,0,0,0,0,226,0,253,0,252,0,253,0,251,0,6,253,0,253,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,230,0,0,253,31,253,0,0,0,126,125,0,203,173,0,43,0,0,0,0,0,0,253,0,36,253,0,0,0,0,0,0,0,0,0,0,0,253,253,162,0
0,0,0,0,255,0,255,0,0,191,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,255,0,0,0,0,64,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,64,0,64,0,255,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,128,0,0,0,0,0,0,255,0,128,0
0,0,0,0,231,0,25,0,0,233,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,237,0,0,0,0,28,220,192,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,230,0,0,102,0,15,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,181,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,190,0,0,0,164,0,255,0,67,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,183,0,0,0,0,0,0,254,0,254,0
0,0,0,0,0,0,137,0,0,120,0,254,0,23,0,0,0,0,0,0,0,0,0,254,210,0,177,0,0,0,0,0,0,0,0,0,20,146,0,29,0,0,0,0,0,0,0,0,254,0,0,0,26,0,0,0,0,0,0,0,0,0,0,67,0,0,198,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,226,231,0,113,0,0,0,0,0,0,111,0,0,255,0,0,0,49,0,0,0,0,0,0,0,0,254,254,0,0,0,0,4,0,0,254,0,254,0,0,0,0,0,0,0,232,0,222,254,0,0,0,0,0,0,0,0,0,0,54,254,205,0
0,0,0,0,251,0,251,0,253,251,0,251,0,251,0,0,0,0,0,0,235,0,0,188,251,0,251,253,0,0,0,180,0,0,71,0,253,251,251,0,0,0,0,0,157,0,0,0,253,0,0,0,0,0,0,30,0,0,0,180,0,0,0,255,0,251,0,0,0,130,180,0,0,0,0,0,0,0,251,0,251,0,251,0,251,0,251,0,0,251,0,253,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,251,251,0,0,0,251,253,0,84,251,0,195,0,0,0,0,72,0,251,0,0,190,0,0,0,0,0,0,0,0,0,0,0,251,251,251,0
0,0,0,0,0,0,0,0,253,0,0,0,0,0,244,0,0,0,0,0,244,0,0,0,0,0,0,57,0,0,0,86,0,0,0,0,177,0,244,252,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,78,252,0,0,0,0,0,35,255,0,0,0,252,0,0,0,0,0,0,0,252,0,252,0,222,0,0,0,160,0,0,0,0,154,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,32,236,0,0,0,108,183,0,252,0,0,0,0,0,0,0,0,0,70,0,253,5,0,0,0,0,0,0,0,0,0,0,0,79,252,252,0
0,0,0,0,254,0,0,0,0,4,0,127,0,254,0,0,0,0,0,0,2,0,0,0,0,0,254,163,0,0,0,254,0,0,0,0,254,254,254,254,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,3,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,254,0,0,0,0,0,0,0,0,254,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,110,0,0,0,0,254,0,69,115,103,0,0,0,0,0,0,0,0,148,0,0,210,0,0,0,0,0,0,0,0,0,0,0,250,0,149,0
0,0,0,0,224,0,155,0,0,252,0,250,0,0,0,0,0,0,0,0,121,0,0,0,0,0,252,239,0,0,0,9,0,0,0,0,13,252,252,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,61,0,35,0,0,4,0,54,0,0,0,0,0,0,0,252,0,109,0,13,0,248,0,0,0,0,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,252,0,0,0,241,0,0,0,221,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,252,252,0
0,0,0,0,253,0,253,0,0,252,0,255,0,253,0,0,0,0,0,0,0,0,0,87,0,0,252,106,0,0,0,0,0,0,0,0,252,252,107,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,63,223,0,0,0,0,0,0,0,0,25,0,239,0,26,0,203,0,0,0,32,198,0,252,0,0,0,0,0,0,0,0,0,100,0,0,0,63,0,0,0,0,0,0,0,0,253,252,0,0,0,4,19,0,0,253,0,177,0,0,0,0,0,0,195,252,0,253,252,0,0,0,0,0,0,0,0,0,0,253,223,157,0
0,0,0,0,253,0,254,0,58,253,0,0,0,135,0,0,0,0,0,0,88,0,0,58,0,0,175,241,0,0,0,0,0,0,0,0,246,253,253,0,0,0,0,0,57,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,207,0,211,0,253,0,253,0,253,0,0,20,0,254,0,0,0,0,0,0,0,0,0,58,0,0,0,59,0,0,0,0,0,0,0,0,0,165,0,0,0,253,232,0,149,254,0,146,0,0,0,0,0,0,253,253,173,0,207,0,0,0,0,0,0,0,0,0,0,80,253,18,0
0,0,0,0,251,0,144,0,53,144,0,251,0,180,0,0,0,0,0,0,0,0,0,251,82,0,15,0,0,0,0,0,0,0,51,0,253,251,115,0,0,0,0,0,0,0,0,0,253,61,0,0,0,0,0,174,0,0,0,0,0,0,0,255,0,251,0,0,0,255,0,0,0,0,0,0,0,0,61,0,168,0,221,0,251,251,197,0,0,251,0,253,0,0,0,0,0,0,46,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,251,251,0,0,0,37,253,0,0,190,0,37,0,0,0,0,72,0,107,0,0,231,0,0,0,0,0,0,0,0,0,0,0,251,251,251,0
